source_row_number,unique_id,name,organization_type,structurally_valid,exact_duplicate,scoring_eligible,issue_codes
256,c5d3f408-4674-4e52-95c8-40871e5ed3f3,Chintamani Hospital,facility,True,False,True,
257,c645f160-5bdc-4215-8c82-2fbfe2025471,Harriet Benson Memorial Hospital,facility,True,False,True,
258,c8bcef99-310d-48c6-9f57-bbd0997407eb,Patil Hospital,facility,True,False,True,
259,ca0c0697-df14-451b-b74a-878f4438bdc6,Shifa Hospitals,facility,True,False,True,
260,cd31ac18-0f32-476b-b5a5-879a73ae098d,KD Hospital,facility,True,False,True,
261,cd45cb29-b39c-4a69-8b8f-00ee98452522,Om Hospital,facility,True,False,True,
262,cd83c441-d8e3-4b62-b19b-d106708eefac,Ram Hospital,facility,True,False,True,
263,cf4addd3-053f-499a-868e-5ffb21afbafa,Surya Hospital,facility,True,False,True,
264,cf9ffe58-cb84-496e-aa70-e4c15b596fa8,"Believers Church Medical College Hospital, Thiruvalla, Kerala, India",facility,True,False,True,
265,d045cb18-d671-46f1-9984-8ce2c623edb4,Yashoda Cancer Hospital Sanjay Nagar Ghaziabad,facility,True,False,True,
266,d29c85e9-2a08-40ab-9231-5cebf160cd5d,"The Calcutta Medical Research Institute, Kolkata",facility,True,False,True,
267,d33f6543-6dd3-4aba-9845-bcb9467b294c,Arun Hospital,facility,True,False,True,
268,d4066f5a-ad1f-48b9-92cf-6b32431939a8,Dr Ram Manohar Lohia Institute of Medical Sciences,facility,True,False,True,
269,d4225cd0-ff43-48a3-9d6c-eedef66ffa82,Murshidabad Medical College & Hospital,facility,True,False,True,
270,d50bea62-48d5-4fe3-a5b2-48d8841d8bf1,SRM Medical College Hospital and Research Centre,facility,True,False,True,
271,d50da60e-c33f-42ff-b49e-84fd2fb47659,"Madhav Homoeopathic Medical College and Hospital, Sirohi",facility,True,False,True,
272,d525c45b-8ccf-4258-9a5a-90286e982f96,Manipal Hospitals Ghaziabad,facility,True,False,True,
273,d9cca233-cf00-40cc-9417-28da0dbf0240,Lourdes Hospital,facility,True,False,True,
274,dc48f461-d194-441d-82ec-ba60c1a34e8f,"Manipal Hospital, Vijayawada",facility,True,False,True,
275,dd20ff60-70b1-4646-b26e-512d1b9a14dd,Arogya Niketan Nursing Home - Uttarpara - Kolkata,facility,True,False,True,
276,dda3a4d5-9b8c-45cb-9d67-49f5c68ae415,Asian Institute of Medical Sciences – Faridabad (Delhi NCR),facility,True,False,True,
277,de8713a5-ce18-49ff-8bae-abbdd360c0fb,Apollo Hospital,facility,True,False,True,
278,dfb26678-ac7a-4fd4-8238-a4c632e1e31c,Taj Hospital,facility,True,False,True,
279,e3f82805-a58a-4090-80a2-f68b60298b91,Balco Medical Centre,facility,True,False,True,
280,e43a21d0-8c78-436d-9656-39418b1fbf16,"All India Institute of Medical Sciences, Raipur",facility,True,False,True,
281,e6e7c8da-62a6-46fe-8e21-b1a568782cdd,Aditya Hospitals,facility,True,False,True,
282,e7187bdc-3c67-4419-9954-f4813abc68a3,P D Hinduja Hospital,facility,True,False,True,
283,e8f4e4ad-58eb-45de-a592-ad9e69584872,Bangalore Institute Of Gastroenterology Hospital,facility,True,False,True,
284,eb189131-b650-4be9-abc1-d4cd5bf6b90c,"PACE Hospitals, HITEC City",facility,True,False,True,
285,ebb4d2d3-4c1d-436d-b270-2e0f4498cfaa,Soni Hospital,facility,True,False,True,
286,ecd07024-da17-4193-ad64-f67139165116,Care Hospitals,facility,True,False,True,
287,ede7be8d-fae7-436f-8010-5b59f675a36a,Star Hospitals,facility,True,False,True,
288,f0af794d-9600-4ba4-8576-a7d6c3176941,St.Thomas Hospital in Chennai,facility,True,False,True,
289,f191d827-1ae7-4ebe-837b-d4eb49da3cbc,Public Health Centre,facility,True,False,True,
290,f453b0f5-eddc-4b67-9215-8e25fcc89836,ICARE EYE Hospital,facility,True,False,True,
291,f753dfec-71dd-4669-8a66-8888c599c730,Fortis Hospital,facility,True,False,True,
292,fa1c244c-baaa-4848-8baf-74d9f830a93b,Marble City Hospital & Reseach Centre,facility,True,False,True,
293,fa358088-ee6d-4143-8cd5-622ea7bfd5f3,"Cygnus Maharaja Aggarsain Hospital, Panipat",facility,True,False,True,
294,fa4ac442-e07d-489d-8999-44a48f031669,MJM Hospital,facility,True,False,True,
295,fad89081-6201-43bb-b180-3b249dbd6315,Ketkar Nursing Home,facility,True,False,True,
296,fb618338-2d80-488c-a014-14b783b6aad3,Zydus Hospital,facility,True,False,True,
297,fe0bf20e-cec2-4214-9f31-a8eded37df9b,Giriraj Hospital Rajkot,facility,True,False,True,
298,ffab9227-c788-4095-8be1-5e6a5bb38f94,Oasis Fertility,facility,True,False,True,
299,002e6234-a91d-4aa7-8c01-f0e5f75a013e,"Sadhana Diabetes & Hormone’s Clinic , Dadar West , Mumbai",facility,True,False,True,
300,00cde61f-929a-49ef-abf6-303a9e5fedad,Orocare Dental Clinics,facility,True,False,True,
301,0145649a-b3e6-40c7-9bb6-e1c9d2198bff,Pooja Hospital,facility,True,False,True,
302,01aad75b-916d-43e2-a1c0-904107929c15,Dr Hedgewar Hospital,facility,True,False,True,
303,02f048fa-2df2-4e47-a960-03cac5b429b8,Shalby Hospitals,facility,True,False,True,
304,04d49602-3fc3-4c1b-a994-b3969133731a,Gouri Devi Institute of Medical Sciences and Hospital,facility,True,False,True,
305,0564ac18-9b8c-412d-9423-404067c4f820,Malik Radix Health Care,facility,True,False,True,
306,05773700-259f-4ce2-a83b-ea95c662ec1d,Royal Care Super Speciality Hospital,facility,True,False,True,
307,06d03f84-388f-484f-93c2-f493ae936f10,Rana Hospital,facility,True,False,True,
308,07dc33f1-3fd8-4795-a5eb-d945607ff5f7,ANBU HOSPITAL,facility,True,False,True,
309,0832a768-9b0d-4712-aed2-64e8612eba5f,Sushrut Hospital,facility,True,False,True,
310,0b096e9f-0388-4dc5-8019-459e431573da,Care Hospital,facility,True,False,True,
311,0b49b291-96a9-45dd-bde3-f2f8bba1340f,"Queen’s NRI Hospital (Association with vijayanagaram Hospitals Pvt Ltd.) Mr.T.CH. Mouliswara rao. Opp SBI Main Branch, MG Road, Srinivasa Nagar, Vizianagaram.",facility,True,False,True,
312,0b86653e-a1dd-4ebf-b336-130075e2a31a,Asarfi Hospital,facility,True,False,True,
313,0c199bdf-5e22-4906-af58-c055dad6aba7,IRIS Hospital,facility,True,False,True,
314,0cf03fec-f7a4-48c3-a3de-71ca4a054def,Civil Hospital,facility,True,False,True,
315,0ed06201-4757-458e-afc3-e4dd6ead237f,Dr. Mehta's Hospitals,facility,True,False,True,
316,122e5b2a-fd79-461f-bf22-b82016f9340c,Sarvodaya Hospital,facility,True,False,True,
317,124a528f-8b81-49a6-8629-545752883ffe,ICON KRISHI HOSPITAL,facility,True,False,True,
318,12c9f474-7bcc-4a1d-ad9a-17c7bfc758d4,Nirmal Ashram Hospital,facility,True,False,True,
319,12fe95f9-0e07-4fbf-8320-8bbfb9d20315,"GANDHI EYE HOSPITAL, ALIGARH",facility,True,False,True,
320,14327a60-299d-47b9-a7e1-ea015de67dea,Deenanath Mangeshkar Hospital and Research Center,facility,True,False,True,
321,14b9d15e-e183-41bb-a976-6ae8d20b08df,Narayana Nethralaya,facility,True,False,True,
322,15b7585f-6da3-4ae6-9dd2-d7e874b3b94d,Jai Kamal Eye Hospital,facility,True,False,True,
323,167912b9-1a1e-4345-a524-1608bb9f9658,Kohinoor Hospital,facility,True,False,True,
324,16ac8cd7-f9a5-4b56-952c-62ff85dece84,Shri Krishna Hospital,facility,True,False,True,
325,173459fb-e136-44b1-93a8-5c6a5c281866,Pathkind Labs,facility,True,False,True,
326,18bee210-ba72-422e-b75e-ae396b6fa20b,Shree Hospital,facility,True,False,True,
327,198bb75e-1e2e-4e00-9de4-f9a7ee952786,Sacred Heart Hospital,facility,True,False,True,
328,1a5c40b0-ba6e-4c7b-8764-faccf874bed9,Balaji Hospital,facility,True,False,True,
329,1a858ecd-665d-42b9-944a-c381ee53d18f,Sugam Clinic,facility,True,False,True,
330,1a9036cd-9bcc-43af-9abf-31fdbfce6759,Holy Family Hospital,facility,True,False,True,
331,1c06c3fb-d30f-4c9b-a12b-37e8745d68ca,"Jagadguru Kripalu Chikitsalaya - Barsana, Uttar Pradesh",facility,True,False,True,
332,1c07c4dc-c200-4d98-ab20-08b19ccc9bf3,Aasha Hospitals,facility,True,False,True,
333,1c23b3b4-d9e4-46ca-a6ec-498dbb03a42a,Rathi Hospital,facility,True,False,True,
334,1e737d72-719a-43a4-bb7b-6875c8659cff,Nova IVF Fertility,facility,True,False,True,
335,1eb2eee4-87b8-4619-bfe9-118a8ddbcbc8,Gayatri Hospital,facility,True,False,True,
336,1eb6ddc6-aec1-4e37-8e0b-52eee2fb983e,Sagar Hospitals,facility,True,False,True,
337,1ec90a4b-3757-40ec-af97-33985fcc5996,"GBH American Hospital, Udaipur",facility,True,False,True,
338,1f43a674-aa3d-4c59-a9d6-6c89cb535778,Life Care Hospital,facility,True,False,True,
339,1fdc391b-91c9-45b8-8328-7818f29683a9,Harsh Hospital,facility,True,False,True,
340,1ff6caf8-53a3-4639-9cb7-28ef148711fe,Mahatma Gandhi Cancer Hospital & Research Institute,facility,True,False,True,
341,2085253f-24a0-4a3d-aa48-81dc4d3b8161,Travancore Medical College and Hospital,facility,True,False,True,
342,21aff767-36c4-4454-b0e6-a74dfd136f94,Eva Hospital,facility,True,False,True,
343,222d2acc-d4e7-421f-93fe-6341a2703661,Nims Heart And Brain Hospital - Nhbh,facility,True,False,True,
344,22add191-6446-4cf2-8ec8-556d487fb66d,Harsha Hospitals,facility,True,False,True,
345,22f6c258-b765-4864-9f48-d5e365a5a0be,"Tata Main Hospital, Jamshedpur, Jharkhand, India",facility,True,False,True,
346,23636b45-7a77-4c64-b0eb-afffe9c93ec9,Shrimati Jayaben Mody Hospital,facility,True,False,True,
347,24c991fd-0878-4771-82fa-2c286ae2fe8f,A R Hospital,facility,True,False,True,
348,24ee20d1-acb0-43e7-9335-48b9733b5937,Sanjivani Hospital,facility,True,False,True,
349,2518e1d6-97f4-4329-b595-f45ea3ed9e98,Peoples Trauma And Emergency Hospital,facility,True,False,True,
350,25d85c17-f03d-4f63-b77d-1af36252c308,Kamla Nagar Hospital,facility,True,False,True,
351,2662d749-586e-4917-a6b3-f16a93f1c652,Umkal Hospital,facility,True,False,True,
352,2723785d-90a3-4239-8843-abdd36e60c80,"Vijaya Diagnostic Centre - Main Road Gopalapatnam, Visakhapatnam",facility,True,False,True,
353,2b5d4240-8105-4e60-adb7-01f8cee3a622,Charak Hospital,facility,True,False,True,
354,2c7044dd-fb32-43c7-8b2c-abe65e698cff,Ojas Hospital,facility,True,False,True,
355,2cd8e8c5-0f44-47a2-a096-eaa3a5b2de47,MIT Hospital,facility,True,False,True,
356,2e854012-5d01-4eef-a916-3965bbf466cc,Anu Hospitals,facility,True,False,True,
357,2ee91ec2-1e36-4498-a1a5-ef628c7eb9b4,Dibrugarh Assam Medical College,facility,True,False,True,
358,2eeec3cb-0514-4547-b62d-c513a5b0567c,Pushpanjali Medical Centre,facility,True,False,True,
359,2f4db659-c0e0-408a-ba5e-7633cbb4def2,Niramay Eye Hospital,facility,True,False,True,
360,2f915a8d-7a22-4426-9f6b-256f7bfed230,"Kauvery Hospital Alwarpet, Chennai",facility,True,False,True,
361,314219b2-80a4-486b-b19e-b205d4eb9e22,Jubilee Memorial Hospital,facility,True,False,True,
362,3168e3e3-1154-47a7-a2be-2f06afb86a34,Hajela Hospital,facility,True,False,True,
363,345bcdc3-710c-458a-87e6-e5f4e7873472,Paras Hospital,facility,True,False,True,
364,356efa40-be81-4a3e-a99b-3ed4e15e32db,Kamat Hospital,facility,True,False,True,
365,36bda1df-e320-4266-a91d-d694114a0ae6,Ekdant Dental Clinic,facility,True,False,True,
366,3737ac12-781c-4c06-89dc-957eeb85b1cc,"All India Institute of Medical Sciences, Rishikesh",facility,True,False,True,
367,3846e58f-41e5-4d05-808c-da0dafe7e93a,Fortis Hospital,facility,True,False,True,
368,38fea490-12d3-490c-8903-2e5922b076ac,Aster Aadhar Hospital,facility,True,False,True,
369,390fa6ee-297f-4063-8fbe-82f5e7db7258,Heritage Hospitals,facility,True,False,True,
370,3ba1f81f-a1d8-4dc7-9bb9-00e942baceb3,Asian Institute of Infertility Management,facility,True,False,True,
371,3c0caea5-dfb5-4c40-8965-3048c932ad80,Lotus Eye Hospital,facility,True,False,True,
372,3c4af8ee-64fb-4f29-899c-5cf11706b93d,Jivanjyot Hospital,facility,True,False,True,
373,3c59dd35-0e04-4868-85ad-86e300d97f02,P.P. Maniya Children's Super Speciality Hospital And Maternity Home,facility,True,False,True,
374,3e34bd09-94f3-410d-9cf3-ba680f5874c3,Rajagiri Hospital,facility,True,False,True,
375,3e53d5f8-9956-4d3e-b18b-c6140c903cbe,North Bengal Medical College and Hospital,facility,True,False,True,
376,3ec5af7b-dc00-4da3-894b-f1eece6e64b7,Indus Hospitals,facility,True,False,True,
377,409ecadf-ce7b-42e3-9a3e-270faddf4203,M/s Shanti Memorial Hospital | Cuttack,facility,True,False,True,
378,4133ceda-e0f6-426e-8b97-0e78c9bbdd10,"HCG Hospitals, Ahmedabad",facility,True,False,True,
379,43a688a8-c135-4bf1-890a-2a5854f0a3a0,"SBL Homoeopathic Clinic, Kidwai Nagar",facility,True,False,True,
380,45544872-077f-49e9-a5f9-a332814deeae,Jeevan Jyoti Hospital,facility,True,False,True,
381,45e98cc9-8672-4de5-993e-9dcb83f4dad7,KIMS Hospital,facility,True,False,True,
382,46777dbb-b41d-4ced-89c9-af5735c72ec9,Vardhman Hospital,facility,True,False,True,
383,469f772c-e98e-48bd-b746-463bcf64f08e,Sri Jayadeva Institute of Cardiology,facility,True,False,True,
384,482e1795-99b2-4676-8fce-214767d82681,ESI Hospital,facility,True,False,True,
385,4865bbb4-9edc-4901-9ea9-87726c6641e4,M. M. Joshi Eye Institute,facility,True,False,True,
386,4b1b064f-8987-438c-9ca3-d823d81a357e,B T Savani Kidney Hospital,facility,True,False,True,
387,4b799928-f507-4c85-97e4-78273f681132,Shreeji Hospital,facility,True,False,True,
388,4bbe69d9-4123-4f70-894e-373fcefd9e01,Muljibhai Patel Urological Hospital,facility,True,False,True,
389,4bc211af-7258-4302-94c6-2b3a2808b9e5,"Holy Family Hospital, Jaipur",facility,True,False,True,
390,4c94dfcb-fe8d-4595-86db-dc83b82c6e85,Shri Vinoba Bhave Civil Hospital,facility,True,False,True,
391,4d84a19a-f11f-4669-bbc5-6bd4117dbc6d,Yashwant Hospital,facility,True,False,True,
392,4e3a5fb5-df76-4d34-81bd-b3448a372f48,Sahara Hospital,facility,True,False,True,
393,4e791033-2b92-4a68-b9f8-3307eccf5b30,Aggarwal Dental Clinic Jalandhar City,facility,True,False,True,
394,4efd3d6e-54ab-4dfa-8f60-6688f8183ebc,Lall Hospitals,facility,True,False,True,
395,51242946-deb5-463e-9e78-e7fbb291d087,American Oncology Institute,facility,True,False,True,
396,522afae9-86fb-45ff-8fef-4550865a1d1c,Shubham Hospital,facility,True,False,True,
397,526c3801-6003-4bc1-9c99-9ad1730dc31a,"Apollo Hospital, Bhubaneswar",facility,True,False,True,
398,545b67ba-4982-4b51-91ff-d3325a04f368,"Topiwala National Medical College and BYL Nair Charitable Hospital, Mumbai",facility,True,False,True,
399,546b1600-c198-42de-a1b8-fdaebdeab448,BAPS Pramukh Swami Hospital,facility,True,False,True,
400,57072b5a-7d29-4b65-9003-5d9bd54583cd,Sri Sakthi Hospital,facility,True,False,True,
401,579c48bf-bb5a-47ea-94a4-56a9aae00adc,Krushna Hospital,facility,True,False,True,
402,57cb719f-09a5-4824-886e-b6a14a59cf9b,Hannah Joseph Hospital,facility,True,False,True,
403,57e76989-f8df-4480-94ae-c338fa0c15f7,Deep Hospital,facility,True,False,True,
404,58690c2c-1d89-42f8-9eb3-379aeb6e1b92,Shiva Hospital,facility,True,False,True,
405,5a849f5b-3d5e-4704-8692-9315116619d8,Anand Hospital,facility,True,False,True,
406,5a9e48e4-bf5b-4c18-9727-24c8b09fb01f,Masina Hospital,facility,True,False,True,
407,5c0d519d-c4ed-42c1-b4b0-a6e3d754c17b,Padmavathi Hospital,facility,True,False,True,
408,5c27a487-bb24-4767-afdb-b0bf23c46ebe,Ashraya Hospital,facility,True,False,True,
409,5c8fdeb4-8473-4c2d-810a-6db2a3296bad,Amdavad Eye Laser Hospital,facility,True,False,True,
410,5d96a487-a72f-48ab-99d5-a70af2d2be19,Shree Sivaa Hospital,facility,True,False,True,
411,5ed31c9d-d537-4d91-ade6-b2fcb485fa97,Dinbandhu Charitable Hospital,facility,True,False,True,
412,60d478ce-f2fd-4981-b18a-292785fdc401,Kims Hospital,facility,True,False,True,
413,6678ea1a-54d7-4f3f-8f54-5416414ba681,Bhimavaram Hospitals,facility,True,False,True,
414,67d311ae-eede-46e8-b5b4-2688a68d2a18,Brookefield Hospital,facility,True,False,True,
415,67e9fca2-c996-4e7a-9af3-8a139a05479a,R Yadav Surgical and Rekha Eye Hospital,facility,True,False,True,
416,680f4477-f5e8-487f-87f9-28eb7ddff650,Sakar Hospital,facility,True,False,True,
417,685f1cac-339f-48f0-8717-79d614f5b2e8,"Maharaj Sawan Singh Charitable Hospital, Beas",facility,True,False,True,
418,69b28268-0558-4a15-a356-1364a05c6cda,Fortis Hospital,facility,True,False,True,
419,6a3479c1-2331-4002-8dac-97ad062b99a9,Sai Institute of Higher Medical Sciences?,facility,True,False,True,
420,6c401d8b-1daf-4084-ac7c-aceb94b66998,Fine Feather Dental Clinic,facility,True,False,True,
421,6cd599ab-b8bd-4104-b01f-be37bff75feb,District Hospital Hapur,facility,True,False,True,
422,6d18e43e-2ac7-4dc6-bbac-b8645e41b221,Fortis Escorts Hospital,facility,True,False,True,
423,6d83d8b1-c873-4244-b423-caf2b624b473,Jain Hospital,facility,True,False,True,
424,6d91292e-956d-4409-8d13-e871c927784e,Opal Hospital,facility,True,False,True,
425,6da98361-7e70-487b-955f-e0a5f44ee2ce,"The Mission Hospital, Durgapur, West Bengal, India",facility,True,False,True,
426,6dd04d6c-fe03-4b4b-8ac9-598ebd24266a,"Medanta Hospital, Ranchi",facility,True,False,True,
427,6f7bd0c4-2d30-4a7f-a2c0-f29b18ff8443,Sanjivani Multi Speciality Hospital,facility,True,False,True,
428,6fe81262-b066-4545-ac56-420a94c55ff9,Zenith Super Specialist Hospital,facility,True,False,True,
429,6fe9aaff-cd7c-4c5e-8dda-6967db51097c,Maiya Multi Hospital,facility,True,False,True,
430,708de7d6-5f66-48e5-a722-d1253d560e2c,Bansal Hospital,facility,True,False,True,
431,712fef10-eb2e-4770-9779-1af2784dcb7d,CSI Jayaraj Annapackiam Mission Hospital Palayamkottai,facility,True,False,True,
432,717c6f01-7802-4cb6-838e-3fbd0063b201,AMRI Hospital,facility,True,False,True,
433,731cbe0f-3710-44c7-ac81-b4f800a4317b,Marwar Hospital,facility,True,False,True,
434,74975c3d-0e1a-45b1-a3ed-8d00d9e724f3,Sukhda Multispeciality Hospital,facility,True,False,True,
435,77d1880a-bf27-4839-8282-cf64286394c2,Lotus Multispeciality Hospital,facility,True,False,True,
436,780e8b7b-bfe1-4c5b-834f-069bc956f5ce,AAKASH HOSPITAL,facility,True,False,True,
437,7879815f-1f73-43d4-9edb-35b30259df32,Rajiv Gandhi Institute of Chest Diseases,facility,True,False,True,
438,79490496-83f4-43c7-8531-c0139c723364,Akshay Hospital,facility,True,False,True,
439,7ada9d68-8727-459f-9633-5460a0387ce7,Asha Hospital,facility,True,False,True,
440,7b62c5dd-eb55-49fe-885d-9c6aa579acf4,Apollo Clinic,facility,True,False,True,
441,7d038485-2729-49c8-9dd3-ac3e913fd0c7,Mittal Hospital,facility,True,False,True,
442,7d95fb4b-cc15-42da-9973-5c45b4fef5fe,Chaitanya Hospital,facility,True,False,True,
443,7ec8248d-1be3-4057-a371-78b24a58e357,Baby Memorial Hospital,facility,True,False,True,
444,7f0a880d-249c-471f-a02b-7c0dffd0caa4,Raj Hospital & Research Centre,facility,True,False,True,
445,8085a160-c176-4dfa-8b03-04da62caa919,Aman Hospital,facility,True,False,True,
446,825264ed-a19a-46b0-8188-5dc0a45a01ad,Indira IVF Fertility Centre,facility,True,False,True,
447,82b68813-574a-464f-b755-00a9027ae012,Nalam Hospital,facility,True,False,True,
448,82fa7e19-25eb-432c-a64a-5eff221845a5,Sagar Hospitals,facility,True,False,True,
449,83e6bce6-4fea-4d64-b059-cf4a052ba00d,Rohilkhand Medical College and Hospital,facility,True,False,True,
450,86c2ffd5-cc6b-41d8-8c6f-0a853aa414ef,Sonal Nursing Home,facility,True,False,True,
451,86dc887d-e0a5-45fb-9a6d-1db9afd17f8e,Pulse Diagnostics,facility,True,False,True,
452,87847e32-1329-463f-8fd8-3c51b179af94,Viveka Hospitals,facility,True,False,True,
453,87b40d0e-ba24-4348-bd9e-fb5d69b402f7,"Marengo Asia Hospitals, Gurugram",facility,True,False,True,
454,87ec4d70-27fd-42e8-9df6-5b9b92805eb9,Daya Surgical Hospital,facility,True,False,True,
455,885c2504-a456-4b89-90b4-f70c9733086c,ASG Eye Hospitals,facility,True,False,True,
456,888c008d-f24e-4195-a356-1337530b8d74,"Sai Baba Eye Hospital, Raipur, Chhattisgarh, India",facility,True,False,True,
457,8928bf34-71fb-4fcb-a14a-4fe5eb18bb17,Prakash Hospital,facility,True,False,True,
458,89848163-76ae-4f10-b295-c2eecfda90ea,Spandan Multispecialty Hospital,facility,True,False,True,
459,8a726189-8efb-4222-a220-98731feac861,Sai Siddhi Urology and Multispeciality Hospital,facility,True,False,True,
460,8bc216dd-b1af-4584-8169-2022bd939c6c,"Postgraduate Institute of Medical Education & Research and Capital Hospital, Bhubaneswar",facility,True,False,True,
461,8c42b88c-8a1a-401d-998a-beae4a02043d,Narayana Hrudayalaya,facility,True,False,True,
462,8cbb1ecd-e2ee-44d9-b3bd-08f3855fa18a,Billroth Hospitals,facility,True,False,True,
463,8ee513f0-2ffd-42a5-8785-fe64c07f1237,"St. Isabel Hospital, Mylapore, Chennai",facility,True,False,True,
464,90549a2a-c311-4843-9f0b-133ecb3cb9bb,Suraksha Diagnostic,facility,True,False,True,
465,90ccdcdf-7b46-4811-b045-c46e4c58fc44,Medeor Hospital,facility,True,False,True,
466,91857276-1289-4014-8363-de12e1216ebb,Galaxy Hospital,facility,True,False,True,
467,9226ba4b-c128-413e-91df-632e02b26dd6,Blue Wheel Hospital,facility,True,False,True,
